"Страница входа, ур. 1","Страница входа, ур. 2","Страница входа, ур. 3","Страница входа, ур. 4","Страница входа","Источник трафика (детально)","Поисковая фраза","Визиты","Посетители","Отказы","Глубина просмотра","Время на сайте","Достижения избранных целей","Доход по избранным целям, RUB","Конверсия посетителей по избранным целям"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/edifice/casio_efv_550p_1a/","Не определено","Не определено","33","23","0.48484848484848486","2.212121212121212","00:03:42","2","16218.0","0.043478260869565216"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/g_shock/casio_dw_5600ue_1e/?ybaip=1","Яндекс: Директ","Не определено","33","26","0.36363636363636365","3.242424242424242","00:01:48","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/g_shock/casio_gbd_200_2e/","Не определено","Не определено","33","21","0.36363636363636365","2.606060606060606","00:04:29","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/g_shock/casio_gd_350_1b/","Google","Не определено","33","31","0.15151515151515152","1.7272727272727273","00:01:41","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/g_shock/casio_gm_2110d_2b/?ybaip=1","Яндекс: Директ","Не определено","33","21","0.2121212121212121","1.8181818181818181","00:02:39","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/g_shock/casio_gm_5600rh_1e/","Не определено","Не определено","33","22","0.36363636363636365","3.757575757575758","00:03:10","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/g_shock/casio_gm_b2100sd_1c/","Google","Не определено","33","21","0.15151515151515152","3.8181818181818183","00:05:40","2","50929.0","0.09523809523809523"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/g_shock/casio_gw_9400_1E/?ybaip=1","Яндекс: Директ","Не определено","33","21","0.18181818181818182","4.636363636363637","00:03:14","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/g_shock/casio_gw_9500mec_1e/","Google","Не определено","33","17","0.33333333333333326","5.818181818181818","00:05:12","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/g_shock/casio_gwg_1000_1a/","Google","Не определено","33","18","0.33333333333333326","1.3636363636363635","00:01:57","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/g_shock/casio_gwg_2000_1a3/?ybaip=1","Яндекс: Директ","Не определено","33","20","0.24242424242424243","4.121212121212121","00:03:33","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/certina/","https://tempus.ru/catalog/watches/certina/?etext=","Яндекс: Директ","Не определено","33","31","0.18181818181818182","3.1515151515151514","00:02:36","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/diesel/","https://tempus.ru/catalog/watches/diesel/?etext=&ybaip=1","Яндекс.Директ: Не определено","Не определено","33","33","0.18181818181818182","2.909090909090909","00:01:57","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/mekhanicheskie/","https://tempus.ru/catalog/watches/mekhanicheskie/","Яндекс","купить механические часы ручной","33","33","0.30303030303030304","1.5757575757575757","00:00:28","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/mekhanicheskie/","https://tempus.ru/catalog/watches/mekhanicheskie/","Яндекс","механические часы оригинал","33","33","0.24242424242424243","1.606060606060606","00:00:27","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/mekhanicheskie/","https://tempus.ru/catalog/watches/mekhanicheskie/","Яндекс","мужские часы механика","33","33","0.3939393939393939","1.4545454545454546","00:00:22","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/muzhskie/","https://tempus.ru/catalog/watches/muzhskie/","Яндекс","купить оригиналы мужских часов","33","33","0.30303030303030304","1.606060606060606","00:00:37","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/orient/","https://tempus.ru/catalog/watches/orient/","Яндекс","orient часы","33","33","0.06060606060606061","4.787878787878788","00:02:11","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/orient/","https://tempus.ru/catalog/watches/orient/","Яндекс","часы ориент купить в москве","33","11","0.09090909090909091","5.0606060606060606","00:05:09","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/orient/","https://tempus.ru/catalog/watches/orient/wide_calendar/orient_ra_ba0003l/?ybaip=1","Яндекс: Директ","Не определено","33","32","0.30303030303030304","1.393939393939394","00:00:45","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/orient/","https://tempus.ru/catalog/watches/orient/zhenskie/","mail.ru","Не определено","33","33","0.0","2.4242424242424243","00:02:29","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/seiko/","https://tempus.ru/catalog/watches/seiko/","Яндекс","часы сейко","33","31","0.09090909090909091","7.909090909090909","00:07:33","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/seiko/","https://tempus.ru/catalog/watches/seiko/seiko_5_sports/seiko_srpg39k1/","Google","Не определено","33","18","0.2727272727272727","2.484848484848485","00:02:25","1","27013.0","0.05555555555555555"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/seiko/","https://tempus.ru/catalog/watches/seiko/seiko_5_sports/seiko_ssk003k1/","Не определено","Не определено","33","16","0.4242424242424242","1.8181818181818181","00:02:30","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/vostok/","https://tempus.ru/catalog/watches/vostok/komandirskie/_350645/?ybaip=1","Яндекс: Директ","Не определено","33","28","0.33333333333333326","1.8484848484848484","00:01:38","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/yaponiya/","https://tempus.ru/catalog/watches/yaponiya/","Не определено","Не определено","33","26","0.48484848484848486","1.878787878787879","00:01:59","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/sale/","Не определено","Не определено","https://tempus.ru/sale/","promkod.ru","Не определено","33","30","0.2121212121212121","6.2727272727272725","00:07:43","1","10211.0","0.03333333333333333"
"https://tempus.ru/","Не определено","Не определено","Не определено","https://tempus.ru/","Яндекс","tempus часы","32","26","0.03125","11.84375","00:07:46","0","0.0","0.0"
"https://tempus.ru/","Не определено","Не определено","Не определено","https://tempus.ru/","Яндекс","интернет магазин наручных часов","32","32","0.3125","1.53125","00:00:24","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/","Яндекс","часы касио мужские оригинал","32","32","0.0625","6.09375","00:02:48","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/casio_collections/casio_ae_1600h_1a/?ybaip=1","Яндекс: Директ","Не определено","32","27","0.28125","1.53125","00:00:29","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/casio_collections/casio_ltp_1234ds_4a/","Google","Не определено","32","19","0.3125","2.53125","00:04:41","2","12158.0","0.10526315789473684"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/casio_collections/casio_ltp_b166d_2a/","Google","Не определено","32","31","0.40625","1.90625","00:01:21","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/casio_collections/casio_ltp_v009d_2e/","Google","Не определено","32","24","0.3125","2.09375","00:04:21","2","7460.0","0.08333333333333331"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/casio_collections/casio_mtp_b195d_2a/","Google","Не определено","32","21","0.125","3.53125","00:04:45","1","7390.0","0.047619047619047616"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/casio_collections/casio_mtp_vd01d_2b/","Google","Не определено","32","23","0.3125","1.53125","00:02:09","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/casio_vintage/casio_aq_230a_7d/","Не определено","Не определено","32","23","0.34375","2.15625","00:02:23","1","3524.0","0.043478260869565216"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/edifice/casio_ecb_30d_1a/","Google","Не определено","32","24","0.15625","2.25","00:04:09","1","11265.0","0.04166666666666666"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/edifice/casio_efs_s570d_1a/","Яндекс: Директ","Не определено","32","19","0.1875","4.28125","00:03:09","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/g_shock/casio_dw_5000r_1a/","Яндекс","Не определено","32","20","0.21875","1.53125","00:01:39","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/g_shock/casio_ga_2000s_1a/","Не определено","Не определено","32","15","0.78125","1.40625","00:01:30","1","9315.0","0.06666666666666667"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/g_shock/casio_gg_1000_1a5/?r1=yandext&r2&ybaip=1","Яндекс: Директ","Не определено","32","17","0.125","1.96875","00:00:43","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/zhenskie/","Яндекс","Не определено","32","28","0.34375","5.5625","00:03:15","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/zhenskie/","Google","Не определено","32","29","0.1875","4.9375","00:03:50","2","12459.0","0.06896551724137931"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/detskie/","https://tempus.ru/catalog/watches/detskie/","Яндекс","Не определено","32","30","0.15625","3.375","00:02:05","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/f/","https://tempus.ru/catalog/watches/f/mekhanicheskie/","Яндекс","Не определено","32","32","0.0","2.5625","00:01:33","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/filter/","https://tempus.ru/catalog/watches/filter/brand-is-casio/apply/","Яндекс: Директ","Не определено","32","26","0.15625","4.875","00:08:00","1","10049.0","0.038461538461538464"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/hamilton/","https://tempus.ru/catalog/watches/hamilton/khaki_field/hamilton_h69439931/?ybaip=1","Яндекс: Директ","Не определено","32","22","0.28125","2.21875","00:02:05","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/luch/","https://tempus.ru/catalog/watches/luch/bolshoy_odnostrelochnik/_77490691/","Google","Не определено","32","27","0.21875","2.59375","00:02:12","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/mekhanicheskie/","https://tempus.ru/catalog/watches/mekhanicheskie/","Яндекс","купить часы механику","32","32","0.28125","1.46875","00:00:24","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/michael_kors/","https://tempus.ru/catalog/watches/michael_kors/","Яндекс","корс часы женские оригинал","32","32","0.375","1.6875","00:00:25","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/michael_kors/","https://tempus.ru/catalog/watches/michael_kors/","Яндекс","часы michael kors женские","32","32","0.3125","1.71875","00:00:32","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/orient/","https://tempus.ru/catalog/watches/orient/","Яндекс","часы orient","32","31","0.0625","6.4375","00:04:40","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/orient/","https://tempus.ru/catalog/watches/orient/filter/type-is-muzhskie/mechanism-is-mekhanicheskie-s-avtopodzavodom/apply/","Google","Не определено","32","32","0.0","2.625","00:02:01","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/orient/","https://tempus.ru/catalog/watches/orient/sun_moon_classic/orient_ra_ak0801s/?ybaip=1","Яндекс: Директ","Не определено","32","24","0.21875","1.09375","00:00:19","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/seiko/","https://tempus.ru/catalog/watches/seiko/seiko_5_sports/seiko_srpd61k1/","Не определено","Не определено","32","11","0.3125","5.09375","00:05:33","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/seiko/","https://tempus.ru/catalog/watches/seiko/seiko_5_sports/seiko_srpd65k1/","Google","Не определено","32","13","0.25","2.1875","00:03:52","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/vostok/","https://tempus.ru/catalog/watches/vostok/","Яндекс","механические часы восток","32","32","0.1875","1.625","00:00:28","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/vostok/","https://tempus.ru/catalog/watches/vostok/amfibiya/?PAGEN_12=7&ybaip=1","Яндекс: Директ","Не определено","32","25","0.0625","3.78125","00:03:06","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/Citizen/","https://tempus.ru/catalog/watches/Citizen/eco_drive/citizen_bm7630_80x/?ybaip=1","Яндекс: Директ","Не определено","31","14","0.25806451612903225","2.4838709677419355","00:01:12","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/baby-g/","Яндекс","Не определено","31","30","0.0967741935483871","3.2580645161290325","00:01:33","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/casio_collections/casio_ae_1000w_1a/","Google","Не определено","31","29","0.2903225806451613","1.5806451612903225","00:04:33","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/casio_collections/casio_ltp_v007g_9e/","Google","Не определено","31","23","0.3225806451612903","5.225806451612903","00:06:30","3","10397.0","0.13043478260869565"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/casio_collections/casio_mtp_1381d_1a/","Не определено","Не определено","31","28","0.25806451612903225","3.967741935483871","00:06:25","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/casio_collections/casio_mtp_b146d_1a/","Google","Не определено","31","12","0.4838709677419355","2.0","00:01:39","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/casio_collections/casio_mtp_v001d_1b/","Яндекс: Директ","Не определено","31","18","0.16129032258064516","1.1612903225806452","00:01:05","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/casio_protrek/casio_prg_340t_7e/","Не определено","Не определено","31","16","0.2903225806451613","2.935483870967742","00:02:34","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/casio_protrek/casio_prg_69_1e/","Google","Не определено","31","11","0.16129032258064516","3.774193548387097","00:03:00","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/casio_protrek/casio_prj_b001b_5e/?ybaip=1","Яндекс: Директ","Не определено","31","24","0.41935483870967744","2.2903225806451615","00:01:21","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/casio_protrek/casio_prw_6900yl_5e/?ybaip=1","Яндекс: Директ","Не определено","31","22","0.1935483870967742","1.7741935483870968","00:02:26","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/casio_vintage/casio_a_700we_1a/","Google","Не определено","31","30","0.1935483870967742","3.870967741935484","00:06:36","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/edifice/casio_efk_100cd_1a/","Не определено","Не определено","31","21","0.2258064516129032","2.838709677419355","00:02:13","1","13130.0","0.047619047619047616"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/edifice/casio_efr_s108de_8a/","Не определено","Не определено","31","11","0.41935483870967744","2.838709677419355","00:08:23","1","13130.0","0.09090909090909091"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/edifice/casio_efs_s650dc_1a/","Google","Не определено","31","15","0.12903225806451613","2.903225806451613","00:02:46","1","19219.0","0.06666666666666667"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/edifice/casio_efv_600d_2a/","Google","Не определено","31","17","0.16129032258064516","3.161290322580645","00:05:07","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/g_shock/","Яндекс","часы шоки мужские","31","31","0.3870967741935484","1.3548387096774193","00:00:21","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/g_shock/casio_dw_5000r_1a/","Не определено","Не определено","31","23","0.4838709677419355","3.0","00:04:02","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/g_shock/casio_ga_2100_1a1/?ybaip=1","Яндекс: Директ","Не определено","31","26","0.1935483870967742","2.096774193548387","00:02:00","1","9580.0","0.038461538461538464"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/g_shock/casio_gbx_100s_1e/?ybaip=1","Яндекс: Директ","Не определено","31","22","0.25806451612903225","2.6129032258064515","00:02:21","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/g_shock/casio_gd_010_1e/","Google","Не определено","31","23","0.1935483870967742","4.225806451612903","00:09:32","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/g_shock/casio_gm_5600ub_1e/","Google","Не определено","31","13","0.25806451612903225","3.4193548387096775","00:06:15","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/g_shock/casio_gw_5000hs_1e/?ybaip=1","Яндекс: Директ","Не определено","31","24","0.5161290322580645","1.2580645161290323","00:00:35","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/oceanus/casio_ocw_s7000_1a/","Google","Не определено","31","25","0.3548387096774194","2.161290322580645","00:02:10","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/daniel_klein/","https://tempus.ru/catalog/watches/daniel_klein/","Google","Не определено","31","30","0.4516129032258064","1.8387096774193548","00:00:49","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/filter/","https://tempus.ru/catalog/watches/filter/brand-is-tissot/apply/","Яндекс: Директ","Не определено","31","18","0.0967741935483871","4.451612903225806","00:05:21","1","38897.0","0.05555555555555555"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/fossil/","https://tempus.ru/catalog/watches/fossil/","Не определено","Не определено","31","29","0.3548387096774194","2.2580645161290325","00:01:01","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/hamilton/","https://tempus.ru/catalog/watches/hamilton/","Google","Не определено","31","25","0.12903225806451613","3.193548387096774","00:02:03","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/luch/","https://tempus.ru/catalog/watches/luch/?etext=&ybaip=1","Яндекс","Не определено","31","31","0.0967741935483871","3.193548387096774","00:02:23","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/mekhanicheskie/","https://tempus.ru/catalog/watches/mekhanicheskie/","Яндекс","механические часы ручные","31","31","0.2903225806451613","1.5161290322580645","00:00:25","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/muzhskie/","https://tempus.ru/catalog/watches/muzhskie/","Яндекс","каталог наручных часов мужских","31","31","0.0967741935483871","1.7741935483870968","00:00:36","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/orient/","https://tempus.ru/catalog/watches/orient/automatic/orient_ra_aa0002l/","Google","Не определено","31","19","0.25806451612903225","1.7741935483870968","00:02:32","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/orient/","https://tempus.ru/catalog/watches/orient/automatic/orient_ra_aa0c02l/?ybaip=1","Яндекс: Директ","Не определено","31","24","0.3225806451612903","1.5483870967741935","00:00:35","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/orient/","https://tempus.ru/catalog/watches/orient/automatic/orient_ra_ba0004s/?ybaip=1","Яндекс: Директ","Не определено","31","27","0.25806451612903225","1.4838709677419355","00:00:41","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/orient/","https://tempus.ru/catalog/watches/orient/orient_star/","Не определено","Не определено","31","28","0.25806451612903225","2.2903225806451615","00:01:33","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/seiko/","https://tempus.ru/catalog/watches/seiko/seiko_5_sports/seiko_srpd63k1/","Google","Не определено","31","19","0.25806451612903225","2.838709677419355","00:02:52","0","0.0","0.0"
